id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
97a6e1b7-3dc7-4fdd-8d67-07f0c6b9ee95,Among the following ......... is gram negative cocci.,Staphalococcus,Streptococcus,Nisseria Gonococcus,Cornybacterium diphtheria,C,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,"C. 

**Ayurvedic Perspective:**

While Ayurveda doesn'",C,True
9a62f133-35d1-41f2-b61a-eb0267fbbd37,_________layer of Twacha is concern with Vidradhi vyadhi.,Mamsdhara,Shweta,Avabhasini,Vedini,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D. Vedini**

**Explanation:**

* **Vidrad",D,False
801f752c-4544-4412-9ae9-2443409efcb9,Homonymous hemianopia is due to lesion at:,Optic tract,Optic nerve,Optic chiasma,Retina,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**A: Optic tract**

**Ayurvedic Analysis:**

While",A,True
e11dd776-30df-4355-afa3-d4b2bd2fa657,Which of the following is having type vitvighata ?,Mutrakricchra,Ashmari,Mutraghata,Bastiroga,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C: Mutraghata 

**Explanation:**

* **Vitvig",C,False
0c09e9a0-fadf-4ce2-a4ba-13470e468052,Family of Rohitak is .......,Fumariaceae,Bignoniaceae,Euphorbiaceae,Solanaceae,C,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**B** 

Rohitak ( *Tecomella undulata*)",B,False
549e0c8f-e3ea-4b24-b135-bb0fc79843e2,Duta (messenger) related Arishtas are mentioned in ------------- chapter.,Katamani -shaririya,Sadyomaraniya,Gomayachurneeya,Pannarupiya,B,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**A: Katamani -shaririya**

**Explanation:**",A,False
6bd10d7e-5055-4ba1-893e-ca5ec6bfbb86,Proliferative phase is under influence of .............................................................................................................................,L.H,Progesteron,F.S.H,Oesrogen,D,MCQ,Easy,Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"D: Oestrogen 

**Ayurvedic Explanation:**

While Ayurveda",D,True
eac6e5ac-456f-4552-8672-eaf861c29f30,Dhatu Bhasma used in Arogyavardhini formulation is,Suvarna bhasma,Naga Bhasma,Loha bhasma,Vanga bhasm,C,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"**A: Suvarna bhasma**

**Explanation:**

Aro",A,False
c13c29c2-35b9-4b64-9ca8-510fb1c2dc6f,Total number of ksheera doshas according to Acharya Sushruta,6,4,8,11,C,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**A: 6**

Acharya Sushruta, a prominent figure",A,False
97af7daf-096f-40b8-9d33-39fecd58d4df,Which of the following is the oral chelating agent administered in mercury poisoning?,Dimercaprol,Dimarcaptosuccinic acid,Desferrioxamine,Ethylene diamine tetraacetic acid,B,MCQ,Medium,Visha Vigyan,Agad Tantra & Forensic Medicine,en,"**A: Dimercaprol**

**Ayurvedic Concepts",A,False
ce5b2d88-7963-42dd-b956-82e69377713d,Vrukka is made up of prasada ansha of Rakta and Meda is opinion of :,Charaka,Madhava,Sushruta,Harita,C,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D: Harita**

Vrukka (also known as V",D,False
6e7e8002-acca-479d-9e4a-57b4972dd421,‘Tarun’ is the synonym of,Bakul,Rakta Eranda,Shukla Eranda,Amra,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"A: Bakul 

**Explanation:**

* **Tarun**",A,False
06fac8b8-20b1-461f-bd2d-666dcb95fb74,Immunity acquired after an infection is ...,active immunity,Passive immunity,Innate immunity,Both B and C,A,MCQ,Easy,Immunology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: active immunity 

**Explanation:**

In Ayurveda, the concept",A,True
9bb8931f-61b4-4ff5-bbad-2a030756d5a8,Samanya chikitsa of Leena dosha is ---------,Vamana – Virechana,Shodhana – Shamana,Snehana –Svedana-doshavsechana,Santarpana – Apatarpana,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,**C: Snehana –Svedana-doshavsech,C,True
43fd2afe-c1ad-4a1d-a6a9-f6bb6bed5b8a,"Chitra, Nyagrodhi and Mushika are the synonyms of ----------------",Danti,Dravanti,Snuhi,Saptala,B,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Danti**

Chitra, Nyagrodhi,",A,False
93533224-0e63-4edb-952d-04a5ebce1cae,"After cutting the cord, it should be treated with Kushtha taila. This has been told by ---",Charaka,Sushruta,Vagbhata,Kashyapa,B,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**B: Sushruta**

Sushruta, the renowned Ayurvedic surgeon",B,True
113d37dc-40f6-49bf-9033-7e357706e2a4,... pattern of sex chromosomes are frequently visible under microscope.,XX,XY,XXY,XO,A,MCQ,Easy,Forensic Medicine,Agad Tantra & Forensic Medicine,en,"**B: XY**

**Ayurvedic Perspective:**

While Ayurveda",B,False
dfe4c1d0-07a0-4976-96b7-87884493fa24,Chowkhamba Publication of Ayurvedic books is at .............,Mumbai,Banaras,Madras,Keral,B,MCQ,Easy,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"**B** 

Chowkhamba Publication is renowned for publishing Ayurvedic texts",B,True
d30ad963-21b4-48f3-8124-e59368f637f6,‘peau d'orange sign is finding in……,Ca Pancreases,Ca breast,Ca lung,None of the above,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B**

**Explanation:**

While Ayurveda doesn't directly use",B,True
48b4bdc7-57d3-4249-971a-16a1b5d40135,One day fast followed by peya without sneha & lavana is advised in Garbhini --,Kasa,Shwasa,Shotha,Jwara,D,MCQ,Medium,Prasutitantra,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**D: Jwara**

**Explanation:**

* **Garbh",D,True
56949268-50ce-43b1-b751-8872194e717c,In which disease lakshana described as apayo laghuta puna?,Kapha vyadhi,Pittaj,Vataj,Dhatugat,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Vataj**

**Explanation:**

* **A",C,True
3d7cfa71-ca1d-4a5c-b611-38a2f0086e5f,‘Vatanigraha’ causes ------------ Doshagati.,Koshtha-Shakha,Shakha-Koshtha,Tiryag,All of above,A,MCQ,Medium,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"**Answer: D**

**Explanation:**

* **Vatanigra",D,False
c84a61e8-7e9d-48db-80f7-ae887c661356,The application of statistical methods in biology is called,Statistic in vivo,Statistics in biology,Biostatistics,all of these,C,MCQ,Easy,Medical Statistics,Research & Statistics,en,"C. Biostatistics 

**Explanation:**

While Ayurveda emphasizes a holistic",C,True
d919204f-2ffe-4be3-8aa7-e5c99463c1cf,The Parkinson’s disease can be compared in Ayurveda with ……… symptoms.,Vepathu,Bahushosha,Trishana,Atikhsudha,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A: Vepathu 

**Explanation:**

* **V",A,True
dc8304eb-852f-4fac-9b1f-e0e6f46c781e,Stambhan Chikitsa should be done in ……….Atiyog Awastha,Snehan,Rukshan,Swedan,Langhan,C,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**D: Langhan**

**Explanation:**

* **Stamb",D,False
97c5b0bb-dad0-4a22-bedc-b9dffcee03bc,Pulses are a good source of,Carbohydrates,Proteins,Fats,Vitamins,B,MCQ,Easy,Nutrition,Swasthavritta & Public Health,en,"B: Proteins 

**Ayurvedic Perspective:**

Pulses,",B,True
84b79b84-b4b9-43d2-a0d3-dcdfb8bc61cc,The chemical formula of Gomed is,Al2Q3,ZrSiO4,Al(FOH)2 SiQ4,BeQAl203,B,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,"**B: ZrSiO4**

Gomed, also known as Hess",B,True
7cc20e2e-a73b-4206-a64d-96eea646369e,.............is a blistering war gas.,Chlorine gas,Mustard gas,HCN gas,Tabun,B,MCQ,Easy,Toxicology,Agad Tantra & Forensic Medicine,en,"**B: Mustard gas**

**Ayurvedic Perspective:**

While",B,True
f3fa50c7-7dbf-40c0-99d2-6225b158d101,Match List I with List II : (As per Astanga Hridaya) (A) Eladigana taila (B) Aragwadadi varga kashaya (C) Asanadi gana kashaya (D) Vatsakadi gana kashaya with (II) For Vranaropana in prameha (III) For Pana in prameha (IV) For Udwartana in prameha,"(A)-(IV), (B)-(II), (C)-(II), (C)-(I), (D)-(III)","(A)-(III), (B)-(I), (C)-(IV), (D)-(II)","(A)-(II), (B)-(I), (C)-(I), (C)-(II), (D)-(IV)","(A)-(II), (B)-(IV), (C)-(I), (D)-(II)",D,Match the column,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**Answer: D**

**Explanation:**

* **(A)",D,True
78544746-b379-41bc-ab39-22c6cfae2b62,In Mritashodhan ‘adeerghavyadhipiditam’ means cadaver should not be died due to _____.,Acute diseases,Chronic diseases,Geriatric diseases,"None of A,B or C",B,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**B: Chronic diseases**

**Explanation:**

In Ayurveda, '",B,True
3578bea2-123e-4828-af99-b87a48453918,"If the prevalence is very low as compared to the incidence of a disease, it implies",The disease has low mortality,The disease is very fatal and/easily curable,The disease has a long latent period,The disease has a short latent period,B,MCQ,Medium,Public Health,Swasthavritta & Public Health,en,"**C: The disease has a long latent period**

**Explanation:**",C,False
38556f46-e360-4c42-b6af-325ceb4687b6,Karma Nishthaya is for,Veerya,Vipak,Prabhav,Rasa,B,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"**A: Veerya**

**Explanation:**

* **Karma",A,False
c43ea7ce-9e15-4301-92c4-53b1f11a485d,Raktagulma is treated after ....................................................... months,10,9,5,7,D,Fill in the blanks,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D: 7 

Raktagulma, according to Ayurveda,",D,True
a40b3be9-a4ee-4ea2-b2e2-0d42e155133a,Following is the Divaswapa jagran vikar…..,Halimak,Gurugatra,Indriya Vikar,All above,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: All above**

**Explanation:**

* **Divas",D,True
59f26458-c7b9-4958-a171-1882ee584d30,Shadangpaniya is indicated in following disease,Jwara,Pleehodar,Parinam Shool,Raktapitta,A,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Jwara**

**Explanation:**

Shadangpaniya",A,True
0b60a58a-d72e-4203-9801-936bb33ef393,The Chakrapani has mentioned Amahsaya as…….,Rasashaya,Medashaya,Mamshasaya,Majjasaya,C,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"**A: Rasashaya**

**Explanation:**

* **Ama",A,False
e6c1b3a8-8afd-415c-a66b-d32deccf8859,HIV is present in ................... of patient suffering from AIDS.,Semen,Saliva,Tears,All of the above,D,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,"**D: All of the above**

**Ayurvedic Perspective:**",D,True
1a84766e-bb75-468d-acda-b5f2cd257827,Mrudu samshodhana is indicated in the management of ------,Vata dosha,Kapha dosha,Pitta dosha,Ama dosha.,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**D. Ama dosha.**

**Explanation:**

* **M",D,False
4e5de9e5-d6c1-4977-9b50-34f241f0538a,The following were the plan of action to strengthen the infrastructure under NRHM program,Strengthen ASHA,Strengthen PHCs,Strengthen CHCs and Sub-centers,All the above,D,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,"D: All the above

**Ayurvedic Perspective:**

While Ayurveda",D,True
2c9c0d6f-1f47-45ac-8f73-441824cfd6f3,According to Bhavpraksah divaswap kal is …,1 Muhurta,1 prahar,½ prahar,2 Muhurta,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"**C: ½ prahar**

**Explanation:**

* **Div",C,False
c13a698c-31e9-45bc-8c85-9f2fa25f83d6,The Uttam Kwath Matra of Vamak Dravya According to Sharangadhara is,9 prastha,6 prastha,14 pala,3 prastha,A,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,"**D: 3 prastha**

**Explanation:**

According to",D,False
f610a260-7aee-4b88-bb2d-951cac8d4ed6,……….is not the Kala.,Raktadhara Kala,Mamsadhara Kala,Majjadhara Kala,Medodhara Kala,C,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D: Medodhara Kala**

**Explanation:**

In Ayurveda",D,False
8afc772b-6b89-4e64-8ee0-cf2df49d488f,Sahastrar Chakra is located at _________ part of the body,Caudal,Cranial top,Central,None of these,B,MCQ,Easy,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"B. Cranial top 

**Explanation:**

In Ayurveda, the",B,True
980fa231-7b24-431f-ad2b-1131d21fc69d,There is pachan of hair due to pitta in……..,indra lupta,khalitya,palitya,none of above,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: khalitya**

**Explanation:**

* **P",B,False
d10f9e9f-1fed-4e00-9e72-692a01c859e8,Height of child doubles in year.,l year,2 year,4 year,4.5year,B,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**C: 4 year**

According to Ayurveda, a child'",C,False
337340db-ab0c-42e0-9c72-afe49ab69070,Types of Psoriasis are-------,Plaque,Guttate,Pustular,All of above,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D. All of the above 

**Ayurvedic Perspective:**",D,True
ecc87bd8-a4e6-4c7b-86f3-1c8b11a9e73b,Following is a type of Pitta dosha,Prana,Sadhaka,Vyan,Bodhaka,B,MCQ,Easy,Tridosha,Samhita & Siddhanta (Fundamentals),en,"D: Bodhaka 

**Explanation:**

* **Pitta dos",D,False
8642c16b-9827-4f61-8bef-87b5f69bd6f3,‘Following is a type of Pitta dosha,Prana,Sadhaka,Vyan,Bodhaka,B,MCQ,Easy,Ayurvedic Fundamentals,Samhita & Siddhanta (Fundamentals),en,"**D: Bodhaka**

**Explanation:**

* **Pitta",D,False
ec3c07d6-5576-41b4-b839-d81cc94354ff,Cells involved in immune mechanism are ....,Erthyrocytes,Lymphocytes,Eosinophils,Thrombocytes,B,MCQ,Easy,Immunology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**B: Lymphocytes**

**Ayurvedic Perspective:**

While",B,True
ae9b7ec6-53e4-4999-9a66-945cd8a35cc4,Aartva ( Raja) is updhatu of,Rakta,Majja,Mamsa,Rasa,D,MCQ,Easy,Saptadhatus,Samhita & Siddhanta (Fundamentals),en,"A. Rakta 

**Explanation:**

In Ayurveda, Aart",A,False
1e8e0e55-b7ce-47f9-a7b0-28fb9c759985,"All of the following are the characters of Grahas, except --",Anagata Vigyana,Kriyavan Manushi,Asahishnu,None of the above,D,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**D: None of the above**

**Explanation:**

* **",D,True
0fb93314-a6e9-4884-b7d4-ed04f4a24532,ADH. ........... water reabsorption,Increases,Decreases,Maintain,No effect,A,MCQ,Easy,Physiology,Sharir (Anatomy & Physiology),en,"A: Increases 

**Explanation:**

From an Ayurvedic perspective, AD",A,True
488c87ba-ad15-4517-88c0-3dcced5aa137,………… is a autosomal recessive disorder having error of copper metabolism.,Klienfilter’s syndrome,Dawn’s syndrome,Wilson’s disease,Pot’s disease,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C. Wilson’s disease 

**Ayurvedic Concepts:**",C,True
f43fcc1d-83e8-4b51-a7ba-53a28174efaf,is include in Bahirang Sadhana,Samadhi,Dhyana,Dharana,Pratyahara,D,MCQ,Medium,Yoga & Naturopathy,Yoga & Psychology,en,"D. Pratyahara 

**Explanation:**

* **Bahir",D,True
9e444f71-ab99-4662-8ef6-5dc3c7bbcedd,28 VaitaranBasti is described by,Charak,Sushrut,Vagbhat,Chakradatta,D,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**C**

VaitaranBasti is described by **Vagb",C,False
ebb6b6fd-0334-4d47-a54d-b70fefe81f04,Leukaemia is neoplastic proliferations of --,red blood cell,white blood cells,Plasma,none of these,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. white blood cells 

**Ayurvedic Perspective:**

While",B,True
195660b4-4db1-4ecf-8a33-5a42a7fa5b47,HIV is ..................... virus.,RNA,DNA,Both A&B,Spore forming,A,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,"A: RNA 

**Explanation:**

While Ayurveda doesn't directly",A,True
848b9db0-e89c-4b8b-b810-b93dea8e64f1,.... is vishesh stana of Vata dosha,Amashaya,Pakwashaya,Netra,Talu,B,MCQ,Easy,Tridosha,Samhita & Siddhanta (Fundamentals),en,"**D: Talu**

**Explanation:**

In Ayurveda,",D,False
9b8e7b2f-400b-4bc0-9e62-a577ce46da85,"According to Sushruta, ""Nimnamadhya"" is the feature of which of the following ?",Vidarika Prameha Pidaka,Jalini Prameha Pidaka,Sharavika Prameha Pidaka,Putrini Prameha Pidaka,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**A: Vidarika Prameha Pidaka**

**Explanation:**",A,False
54ea17aa-e45c-42b4-8404-709426687424,Which Rasayana is explained in Pranakameeya pada of Rasayan Adhyay in Charak Samhita?,Chyavanprasha,Bhallataka Rasayana,Pippali Rasayana,Medhya Rasayana,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**A: Chyavanprasha**

**Explanation:**

The Pran",A,False
d79ed0ad-a42d-4633-b2a2-0651d1bd6ef9,Which of the following bhavana dravya is used for shodhan of Afu?,Godugdha,Gomutra,Aardrak Swaras,Babbul twak kwatha,C,MCQ,Medium,Agad Tantra,Agad Tantra & Forensic Medicine,en,"**A: Godugdha**

**Explanation:**

* **A",A,False
ccaae8e1-89f7-4a17-9b56-c9b11a82a862,"While doing virechan Karma, in Vatapradhan Dosha,........should be used","Trivrita, Saindhava, Shunthi,Kanji","Triphala Kwath, Gomutra,Trikatu",Trivrita Churna and Draksha Kwath,Trivrita and Vasa,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**Answer: C**

**Explanation:**

* **Virechan",C,False
bc725faa-539f-419d-86a9-2dc06ef59540,All are causes of congenital strider except:,Acute epiglottitis.,Laryngeal web.,Subglottic stenosis.,Laryngomalacia.,A,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**A**

**Explanation:**

From an Ayurvedic perspective, congenital st",A,True
45b0265f-723f-447a-8c76-a4f0532c056e,Manipulative procedure ........... should be done during labour .,External cephalic version,Internal podalic version,Vertex version,Transverse version,B,MCQ,Medium,Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"A: External cephalic version 


**Explanation:**

Ayurveda",A,False
46ad0061-da0a-4f2e-95d6-551fcdb32f0b,In Jeevadan Vyapad of Virechan ............ should be given,Phalavarti,Teekshna Niruha Basti,Picchabasti,Lekhan Basti,D,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**D: Lekhan Basti**

**Explanation:**

Jeevad",D,True
e65a933b-5c13-4e51-b65e-d497b6a5adc2,Evidence based medicine helps to achieve ---------,Improves quality of care,Improves transparency,Improves outcomes.,All,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"D: All 

**Explanation:**

Evidence-based medicine (E",D,False
0bd55f53-ba4c-4caf-a38f-0ae5c027b414,"----------- is formed due to Atisvena of Yapana Basti,,",Shopha,Agninasha,Pandu,All the above,D,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,"A. Shopha 

**Explanation:**

* **Atisvena",A,False
d7a4ee79-69f5-42d0-8922-cf4c2b5efe96,ISLETS OF LANGERHANS PRESENT IN A) SPLEEN B) PANCREAS C) LIVER D) STOMACH,SPLEEN,PANCREAS,LIVER,STOMACH,B,MCQ,Easy,Anatomy,Sharir (Anatomy & Physiology),en,"B) PANCREAS 

**Ayurvedic Perspective:**

While",B,True
23d2a0d4-e3b6-43a7-9cdc-1d790821ab13,.... is the fluid preferred to resuscitate a burns patient over the first 24 hours A) 5% dextrose B) NORMAL SALINE C) Gelofusine D) Hartmann's solution,5% dextrose,NORMAL SALINE,Gelofusine,Hartmann's solution,D,MCQ,Medium,Burns & Trauma,Shalya Tantra (Surgery),en,"**B) NORMAL SALINE**

**Ayurvedic Perspective:**",B,False
43c46e9a-9c42-485e-9587-c934bab35035,Sullivan's index indicates,Life free disability,Pregnancy rate per Hundred Women Years (HWY),Hook worm eggs/gm of stool,Standard of living,A,MCQ,Medium,Public Health,Swasthavritta & Public Health,en,"C: Hook worm eggs/gm of stool 

**Explanation:**",C,False
7dae08a1-9dd5-4ce8-8cd7-86b5b45ef046,The total cyclone prone area in India is,. 15%,10%,8%,20%,C,MCQ,Easy,Geography,"Administration, AYUSH & Miscellaneous",en,"This question is about geography and meteorology, not Ayurveda. Ayurveda is a",A,False
77c2002a-6409-4da2-ab4b-39e344509c48,Nishkam Karma is---------Yoga.,Raja,Karma,Bhakti,Laya,B,MCQ,Easy,Sanskrit,Ayurvedic Literature & History,en,"**B**

Nishkam Karma is a concept within **Karma Yoga",B,True
c864de08-f99f-4c10-9da7-a219de979c3a,Marsupilisation operation is done for ____ cyst.,Ovarian,Bartholin,Pancreatic,Broad ligament,B,MCQ,Medium,Gynecology,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,"**B** 

Marsupilisation is a surgical procedure where a cyst",B,True
69c794ec-1984-4d75-8ce2-530b8d2d4415,Which of the following conditions is not associated with metabolic syndrome........,Non-alcohlolic fatty liver disease,Hyperuricemia,Obstructive sleep apnea,Polycystic kidney disease,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: Polycystic kidney disease**

**Explanation:**

Metabolic",D,False
63748a0a-11cd-4965-a2e8-08ed25f017e3,"According to Kashyapa, The chief of Grahas is ------",Skanda,Skandapasmara,Revati,Putana,D,MCQ,Medium,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"A: Skanda 

**Explanation:**

In Ayurvedic texts, particularly",A,False
ebad87e3-d1f8-4fe6-acbf-33dbf0891bf0,"In Sanskrit, the term philosophy is known as",Yoga Vasistha,Purana,Bhakti,Darshana,D,MCQ,Easy,Yoga & Naturopathy,Yoga & Psychology,en,"D. Darshana 

**Explanation:**

In Ayurveda, understanding",D,True
a6f738d0-2132-495d-b34c-2b2c3228c13e,..bulb is used For blood gas analysis,EDTA,Plain,Heparanised Syringe,Sodium citrate,C,MCQ,Easy,Ayurvedic Physiology and Clinical Diagnosis,Sharir (Anatomy & Physiology),en,"**C: Heparanised Syringe**

**Ayurvedic",C,True
6c2bf175-0054-43cc-bd7a-baff86525f15,according acharya Charak size of agrbhaga chidra of basti netra is similar to shape of .......for 20year,Karkandhu,Amalki,Matar,Muga,A,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**C: Matar**

**Explanation:**

According to Acharya Char",C,False
8ae4ed18-95e5-47a3-a404-b76be0e1a0d5,According to charak samhita sidhma kushta is which dosa pradhana,vata pitta,vata kapha,pitta kapha,pitta kapha,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: pitta kapha**

According to Charak Samhita",C,False
cfeedcb9-ef28-45f7-b65b-c3664380a9fd,….. is not the content of lytic cocktail which is used in Scorpion sting treatment.,Chlopromazine,Promethazine,Naloxone,Pethidine,C,MCQ,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C: Naloxone**

**Explanation:**

While Ayurveda emphasizes natural",C,True
a1ec4330-56db-451e-b96f-38609dad6de6,Pancuronium is a drug. A) Proton pump inhibiting B) H2 blocking C) Ulcer healing D) Neuro muscular paralyzing,Proton pump inhibiting,H2 blocking,Ulcer healing,Neuro muscular paralyzing,D,MCQ,Easy,Anesthesia,Shalya Tantra (Surgery),en,"D) Neuro muscular paralyzing 

**Explanation:**

While Ayurveda doesn",D,True
7be2254f-c8b9-4d9d-a13e-9f34e4ace1ff,National Tuberculosis Institute is at-,Chennai,Bangalore,New Delhi,Culcutta,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**C** 

While Ayurveda focuses on holistic health and wellness, it",C,False
48962c54-ad7e-45af-9849-42e35d77c88d,The average fatal dose of Oleander root is….,1 gm,100mg,15 gm,5 gm,C,MCQ,Hard,Dravyaguna,Dravyaguna & Bhaishajya,en,"**B: 100mg**

Oleander (Nerium",B,False
d39cb553-3c90-4283-8c23-0990e09d4315,"In the preparation of NiruhaBasti, …… quantity of Sneha is added,in the
PittapradhanVyadhi.",1/4th of Kashay,1/6th of Kashay,1/8th of Kashy,1/3rd of Kashay,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,"**B: 1/6th of Kashay**

**Explanation",B,True
67636c76-a7aa-46f5-9202-2abc0b1b6a8a,Newborn term used for-,After birth to one week,After birth to 24 hours,After birth to two weeks,After birth to four weeks,D,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"**A: After birth to one week**

In Ayurveda, the period",A,False
19f2a3ab-6357-466d-88b0-e6710d2a114a,Insulin secretion is mainly regulated by blood ................ level.,Calcium,Glucose,Iron,Sodium,B,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,"B. 

**Ayurvedic Perspective:**

While Ayurveda doesn'",B,True
00c1ed86-fe93-46c2-b58a-0b79eb4b6c0a,Teratoma is the disease of A) Testis B) Penis C) a & b D) Bladder,Testis,Penis,a & b,Bladder,A,MCQ,Easy,Urology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A) Testis 

**Explanation:**

While Ayurveda doesn't",A,True
a288f37a-167b-4bba-b213-e9a865c651d6,Ashrayasthan of Parvani is……,Kaninika Sandhi,Vartmashuklagat Sandhi,Apang Sandhi,Shuklakrushnagata Sandhi,D,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"**D: Shuklakrushnagata Sandhi**

**Explanation:**",D,True
83c66b6d-a6ad-4f89-a23f-54640d89f508,To evaluate CNS mechanism in Tinnitus investigation is done,X-Ray - PNS,X-Ray - Chest,C.T. Brain,None of the above,C,MCQ,Medium,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"**C. C.T. Brain**

**Explanation:**

From",C,True
478318d1-7038-45f8-a255-6b1ca830ac44,______ is present in atrophic Rhinitis,Swelling,Anosmia,Foul smell,Both B & C,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"**D: Both B & C**

**Explanation:**

Atro",D,True
