id,question,option_a,option_b,option_c,option_d,correct_answer,question_type,question_level,topic,subject_domain,language,model_raw,prediction,is_correct
66f56437-e229-4cbf-894e-90b2f43b4973,Most probabaly lavana & madhur rasa ahar produces ....... Vipaka,madhur,lavana,katu,tikta,A,MCQ,Easy,Rasa,Dravyaguna & Bhaishajya,en,A) madhur,A,True
3995993c-4960-4d5e-bf0a-08fa0095c071,Marsupilisation operation is done for _ _ _ _ _ cyst.,Ovarian,Bartholin,Broad ligament,Pancreatic,B,MCQ,Medium,Surgery,Shalya Tantra (Surgery),en,"B. Bartholin, Marsupilisation is a surgical procedure used to treat",B,True
337fdaae-3908-4fe4-8dd8-9d82634ce8a8,"Sign and symptoms associated with appendicitis A) Increase RBC & elevated lymphocytes B) Umbilical pain that extends in right lower quadrant abdomen ,rebound tenderness C) Abdominal rigidity and high grade fever D) Patents is desire to be positioned in prone",Increase RBC & elevated lymphocytes,"Umbilical pain that extends in right lower quadrant abdomen ,rebound tenderness",Abdominal rigidity and high grade fever,Patents is desire to be positioned in prone,B,MCQ,Easy,Shalya Tantra,Shalya Tantra (Surgery),en,"B) Umbilical pain that extends in right lower quadrant abdomen,re",B,True
fc2a1e4e-e455-4098-bc2a-9811e278c3af,Marich is not an ingredient of following kalpa,Madhumalivasant,Suvarnamalinivasant,Laghumalinivasant,Vasantkusumakar,D,MCQ,Medium,Rasa Shastra,Dravyaguna & Bhaishajya,en,"C) Laghumalinivasant, Madhumalivasant, Su",C,False
b7f3a91a-fcc2-408f-9aa9-7cb4e08b1ce8,Which of the following is an internationally notifiable disease?,Diphtheria,Tuberculosis,Yellow Fever,Malaria,C,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,"A. Diphtheria, Tuberculosis, and Malaria are internationally",A,False
87f45cd7-c534-4f09-9c8d-fd210a72f77c,"Excesses walking leads to,",Vyam Shosh,Adhwa Shosh,Shoka Shwas,Jara Shosh,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B) Adhwa Shosh,B,True
722469f8-47f3-4c51-8700-2fc9085c737b,Stages of Pertusis are,1,2,3,4,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C. 3 stages of pertussis are - catarrhal,",C,True
4d355ef4-36b6-493c-b297-1d93ada09d79,Absence of sperm motility is called as,Oligospermia,Azoospermia,Hyperspermia,Asthenospermia,D,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,D. Asthenospermia. Asthenospermia is the,D,True
f5fcd722-a7c1-4cbb-a40e-8d187b1618e7,"Initiation of uterine contractions after the period of viability by any methods (medical/surgical/combined), for the purpose of vaginal delivery is ----------",Normal labour,Abnormal labour,Induction of labour,Augmentation of labour,C,MCQ,Easy,Obstetrics and Gynecology in Ayurveda,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,C - Induction of labour. Initiation of uterine contractions,C,True
876336d9-0b80-4f1e-b8cd-a0f791a9c611,Body mass index (BMI) is calculated as ...............................................................................................,Weight in kilogram is divided by height in meter,Weight in milligram is divided by height in meter,Weight in kilogram is divided by (height in meter)2,Weight in kilogram is divided by (height in centimeter)2,C,MCQ,Easy,Roganidan Evam Vikriti Vigyana,Roga Vigyana (Diagnostics & Pathology),en,A - Weight in kilogram is divided by height in meter. The BMI,A,False
40e9dda7-57ee-4ee9-83ef-7a634b6e4025,……………….is included in stanyajananagana of charaka.,Patha,sunti,Devadaru,All the above,D,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,C) Devadaru. Devadaru is included in stanyaj,C,False
61e17806-1a90-4cd9-b7d0-ed9e8f7c89a8,Dosha Dushya Samurcchana is seen in………. Kriyakaal.,Pratham,Dwitiya,Trutiya,Chaturtha,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C. Trutiya. Kriyakaal. in Ayurved,C,False
c8f3e0b0-f088-4294-8de1-d73178cd4aa0,"Which medicine is advised for a patient of atisāra if it is associated with ādhmāna,
shūla, gurutā and staimitya",Bilva,Changeri,Harītaki,Aragvadha,C,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,D. Aragvadha. Aragvadha is advised,D,False
1050feb2-542c-4b20-85e9-7d29858bae70,MODIFIED WHIPPLES IS ALSO KNOWN AS ... A) TOTAL PANCREATECTOMY B) SUBTOTAL PANCREATECTOMY C) PPPD D) USTOWS LONGITUDENAL PANCREATOJEJUNOSTOMY,TOTAL PANCREATECTOMY,SUBTOTAL PANCREATECTOMY,PPPD,USTOWS LONGITUDENAL PANCREATOJEJUNOSTOMY,C,MCQ,Medium,Oncology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B) Subtotal Pancreatectomy. MODIFIED WHIPPLES,B,False
ea5eaaf9-7afe-4631-85a0-cdf038fe6ce8,Peyer’s patches are ulcerated in………,Anaemia,Diarrhea,Malaria,Typhoid fever,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,D. Typhoid fever. Peyer’s patches are ulcerated in,D,True
28614ed6-c809-4199-baaa-3330d80c956b,ADVANTAGE OF EPIDURAL ANAESTHESIA A) TOP UPS DONE TILL END OF SURGERY. B) NO INTRAOPERATIVE BLEEDING C) CAN BE GIVEN TO NEONATES D) BOTH A & B,TOP UPS DONE TILL END OF SURGERY.,NO INTRAOPERATIVE BLEEDING,CAN BE GIVEN TO NEONATES,BOTH A & B,D,MCQ,Medium,Anesthesia,Shalya Tantra (Surgery),en,D) BOTH A & B. Epidural anesthesia is known for its ability,D,True
629dc057-c5c6-48f7-a943-3afadcb30abf,"As per Vagbhatta ,total no.of Graha ---------- .",9,12,20,Innumerable,B,MCQ,Easy,Ayurvedic Pediatrics,Kaumarbhritya & Pediatrics,en,B) 12,B,True
d21e7ade-a4b4-4ab8-a1a2-9c6e43d8ffeb,Pancreatic juice is stimulated by the release of,Secretin,Cholecystokinin,Enterokinase,Both A and B,D,MCQ,Easy,Physiology,Sharir (Anatomy & Physiology),en,D) Both A and B. The release of secretin and cholec,D,True
fa2fdafd-ee8b-4d3b-b306-2e133a8ce736,133. Which one is NOT mentioned in ‘Hrdya Mahakaṣaya’ of Caraka Samhita?,amra,Lakuca,Arjuna,Daḍima,C,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,B) Lakuca is NOT mentioned in ‘Hrdya Mahaka,B,False
1bb66f89-9796-4a5c-9e58-77713d7b2000,‘Gandha taila’ is used for A) Vrana B) Vranashotha C) Bhagna D) Arbuda,Vrana,Vranashotha,Bhagna,Arbuda,C,MCQ,Medium,Shalya Tantra,Shalya Tantra (Surgery),en,"B) Vranashotha, C) Bhagna, D)",B,False
9c655b36-3ccf-48f1-87f2-e9cda729dfb8,What is the difference between LCD and VLCD?,VLCD provides less energy than LCD and usually does not include natural foods natural foods,LCD provides less energy than LCD and usually does not include natural foods natural foods,LCD provides less energy than VLCD and usually includes natural foods,VLCD provides less energy than LCD and usually includes natural foods,D,MCQ,Easy,Nutrition and Dietetics,Swasthavritta & Public Health,en,C) LCD provides less energy than VLCD and usually includes natural foods.,C,False
272de6c1-b62c-431a-b51f-72a5467d413b,Hair texture in malnutrition is .....,Thin,Sparse straight,Pluckable,All the above,D,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"D. All the above. Hair texture in malnutrition is thin, sparse",D,True
b6d9a3dc-176f-4de8-9203-cc00254fbdcd,Match List I with List II : (A) Chitraka (B) Bhallataka (C) Somaraji (D) Bakul Puspa with (1) Apamargakshara (II) Chitraka (III) Chakramarda (IV) Kalhara,"(A)-(I), (B)-(II), (C)-(IV), (D)-(III)","(A)-(III), (B)-(IV), (C)-(I), (D)-(II)","(A)-(I), (B)-(II), (C)-(III), (D)-(III), (D)-(IV)","(A)-(I), (B)-(III), (C)-(II), (D)-(I), (D)-(IV)",A,Match the column,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"A: (A)-(I), (B)-(II), (C)-(",A,True
a5c45e58-fdba-4c92-878b-a2f5dea9dce7,"Which of the following disease having symptom like scorpion bite
pain ?",Vatarakta,Aamvata,Sandhivata,kroshtukshirsha,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Sandhivata. Sandhivata is a condition characterized,C,False
a86e2d83-9fca-4be8-9f84-c39b34ae0326,As per Charaka which dravya's leaves are useful for Shirovirechan Karma,Lodhra,Shrungaber,Hingu,Madanphal,D,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"C) Hingu, Lodhra, Shrungaber, Madanph",C,False
13910291-727c-4a36-adce-03555ef508b2,Gandha Taila is indicated in,Urahskata,Varna,vatvyadhi,Asthibhagna,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) vatvyadhi. Gandha Taila is indicated in vat,C,False
97709bf8-9d3c-444d-987a-956bb7df8b92,Number of Panchakarmasraya Yavagu according to Charaka is ---------------------------------------------------------------------------------------------------------------,24,26,28,32,C,MCQ,Easy,Rasashastra,Dravyaguna & Bhaishajya,en,B. 26,B,False
0b15e966-f025-414b-9384-35cdd7bd12d0,What gland is located just superior to the kidneys?,Pituitary,Adrenal,Parathyroid,Ovaries,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. Adrenal, because the adrenal glands are located on top of the",B,True
1e626609-fa72-4970-97ce-3446b6aa085c,The slogan of international conference at Alma- Ata in 1978 is,Nutritional supplement for all,Immunization,Health for all by 2000 A.D,Super specialty care,C,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,C) Health for all by 2000 A.D. The Alma-,C,True
793b25dc-2b7a-4da4-a561-babac6a97bd9,Spasmodic dysmenorrhea is seen most prominently in…………… age group,15-35 yr,30-45 yr,45 – 50 yr,Any age group,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A. 15-35 yr. Spasmodic dysmenorr,A,True
b6ea9f11-25a6-40b2-8d3e-5e4ced3c7059,"Who stated Visramsa,Vyapat,Kshayaj the abnormal condition of oja ?",Charak,Sushruta,.Vaghbhat,Sharangdhar,B,MCQ,Medium,Ayurvedic Physiology,Sharir (Anatomy & Physiology),en,D) Sharangdhar. Sharangdhar stated Visramsa,D,False
87a1126c-c656-4d14-8ac5-4f65b8338c22,"In Yoga, kriyas are ______ techniques",Cleansing,Meditating,Pranic,Relaxing,A,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,C) Pranic,C,False
2f298183-40c0-437f-87b9-deab02bbaca3,The Proneness of Shlipad is more in .....................................................................................................................................,Anup,Jangal,Sadharan,Mix,A,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,C - Shlipad is more in Sadharan. This is because,C,False
8adf2ca3-1814-45d3-9d49-a5def8ea096f,According to Sushruta Alaji is ……. Roga.,Sandhigata Roga,Shuklagata Roga,Vartmagata Roga,Sarvagata Roga,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A) Sandhigata Roga. Alaji is a type of,A,True
3f15e1d8-4e08-41ff-b30f-2fe4b53f6fe5,‘Dehasiddhi’ and ‘Loha------------siddhi’systemofmedicineis. an,Unani,Siddha,Tibba,Yoga,B,MCQ,Easy,Ayurveda,Ayurvedic Literature & History,en,"B) Siddha, as Siddha medicine is an ancient system of medicine",B,True
4f6430da-9f3a-46d7-b7dd-571b4a7ee222,Satvabhuishta ...................,Nishasu bhavti,Aradharatre,Annimittam,Diva kadachid,C,MCQ,Easy,Nidra,Yoga & Psychology,en,A) Nishasu bhavti,A,False
be21dafb-8d5f-47c6-9a3e-5f378816e7df,Paederia foetida is the botanical name of,Gandhaprasarini,Rasna,Tuvaraka,Pashanabheda,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"A) Gandhaprasarini, Paederia foetida is",A,True
d3a64ce6-942a-4079-92c1-9bf635f2b56f,Which drug in not mentioned in Purishsangrahaneeya Gana,Priyangu,Shallaki,Ananta,Samanga,C,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"A. Priyangu, B. Shallaki, C. Ananta",A,False
00b6b7d1-4d2e-4695-a3f9-e96336d26731,Pippali Rasayana Dose is ....................................................,100,300,500,1000,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. 300, 500 mg of Pippali Rasayana",B,True
30921d35-6b9e-46ec-8543-d6ee837fb4b5,Latur earthquake occurred in,1991,1992,1993,1994,C,MCQ,Easy,Disaster Management,Swasthavritta & Public Health,en,A. 1991. Latur earthquake occurred on 1991.,A,False
904c22d0-77c1-4326-a287-e0876161647a,Memory cells are formed from ...,Erythropoietic stem cells,Monocytes,T-lymphocytes,B-lymphocytes,D,MCQ,Easy,Immunology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. Monocytes. Memory cells are formed from monocytes. Monocytes,B,False
71c83e91-3768-4752-b373-fc0fc98294f7,How many Ashastrakrita Netra rogas are explained by Sushruta?,9,10,12,14,C,MCQ,Easy,Shalakya,"Shalakya Tantra (ENT, Eye, Dentistry)",en,"B) 10, 11, 12, 13,",B,False
2b6c92cd-1f8d-4aff-950f-ed608429f1a7,Properties of Kandodbhava Guduchi are mentioned in .....,Bhavprakash Nighantu,Kaiyadev Nighantu,Shaligram Nighantu,Dhanvantari Nighantu,A,MCQ,Medium,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,D) Dhanvantari Nighantu. Kandodbhava,D,False
c98a54d5-6081-4f7a-83e6-868ef620e60e,Charak Acharya advised _____in the fourth month of pregnancy.,Kshirnavaneet,Jangal mansa,Ghruta,Payas,A,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,"A) Kshirnavaneet, Jangal mansa,",A,True
20708dbb-3c37-4160-acfa-198d28f1ccf5,BruhanNasya can ne done in,Ajirna,VatajShirorog,Raktapitta,Galamay,B,MCQ,Medium,Panchakarma,Panchakarma & Rasayana,en,B) VatajShirorog. BruhanNasya,B,True
08c79248-a62e-4ebe-a903-14de7a690602,The bond of carboxyhaemoglobin leads to …….,Anoxic anoxia,Anemic anoxia,Stagnant anoxia,Histotoxic anoxia,B,MCQ,Medium,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,A. Anoxic anoxia. The bond of carboxyha,A,False
cbca668d-6db2-4794-a326-24439df415c7,Which churna is used in Uccha rakta daba ?,Guduchi,Sarpagandha,Triphala,Trikatu,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,B. Sarpagandha. Sarpagandha churna,B,True
5c2a00a5-d4ea-4399-b203-14db9462ae0e,Which among following is not mentioned by Sushrutacharya …….,Mamsavaha srotas,Medavaha srotas,Asthivaha srotas,Raktavaha srotas,C,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,C) Asthivaha srotas. Sushrutacharya,C,True
427460e4-501b-4602-9ce2-52109e3750fa,Definition of anemia in preterm baby is ...,Venous HB<12gm%,Venous HB<15gm%,Venous HB<13gm%,Venous HB<18gm%,A,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,B. Venous HB<15gm% is the definition of anemia,B,False
69fb8b38-cc9c-491d-b6da-208586e20b91,The level of risk of a disaster depends on,Nature of the hazard,Vulnerability of the elements which are affected,Economic value of the elements which are affected,All of the above,D,MCQ,Easy,Disaster Management,Swasthavritta & Public Health,en,D. All of the above. The level of risk of a disaster depends,D,True
5db9ecc0-0948-4f93-b611-d612a509048f,According to charaka Changeri Ghrita indicated in,Pandu,Gudabhramsha,Atisara,Arsh,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C) Atisara, D) Arsh, E) Atib",C,False
571a8bb1-b4d8-4af6-afee-2ef51b7db7f0,According to charaka in sannipataja atisara which is treated first ?,Vata,Pitta,Kapha,None Of The Above,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A - Vata, Pitta and Kapha are the three dos",A,False
d47f65a0-8cce-4796-9058-ed01d558a751,The best 'Pathya' in Navajwara is ------,Manda,Peya,Yavagu,Vilepi,B,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C) Yavagu, Manda, Vilepi, Peya",C,False
65e404a1-09a8-4abc-9531-854eeade0678,Kattighraha is introduced for the first time on nanatmaja vyadhi,charaka,madhava,shastikam,vagbhata,A,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A) charaka, madhava, shastikam, vag",A,True
4d187211-bd9f-4674-8b6f-e59cb105130c,The Firefly ( a light emmiting insect) is not seen in sunlight. This Pratyaksha badhakar tatwa is called as ..............,Atisamip,Avaran,Saman Abhihar,Abhibhav,D,MCQ,Medium,Samhita & Basic Principles,Samhita & Siddhanta (Fundamentals),en,D) Abhibhav. The Firefly (a light-emitting,D,True
2fdd158e-6030-4a49-8a18-df5934001c9a,"According to Ashtanga Hridaya, the Pratimarsa Nasya should not be given",Divaswapna,Madyapana,Maithuna,Gandusha,B,MCQ,Medium,Samhita & Siddhanta,Samhita & Siddhanta (Fundamentals),en,"C) Maithuna, as Pratimarsa Nasya",C,False
9ac70ef1-90db-48ea-a349-a9c7f0a79da3,After lamghana what should a patient be advised when jvara is accompanied with urdhva Raktapitta?,Yavāgu,Tarpana,Vamana,Virechana,B,MCQ,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"D) Virechana, with the advice to avoid alcohol. This",D,False
5df6a35c-67d4-47d8-825d-faf12eecb04f,Normal duration of PR interval in ECG is ……..,0.12 to 0.20 sec,0.20 to 0.40 sec,0.12 to 0.20 mv,0.12 to 0.20 mm,A,MCQ,Easy,Physiology,Sharir (Anatomy & Physiology),en,A 0.12 to 0.20 sec. The normal duration,A,True
ac73f033-1ad2-4f3e-b515-25e3deff9998,in Duodenal ulcer surgery is indicated after how many months of medical treatment A) 4 B) 5 C) 8 D) 6,4,5,8,6,D,MCQ,Medium,Gastrointestinal Surgery,Shalya Tantra (Surgery),en,A) 4 B) 5 C) 8 D),A,False
6551bc17-2524-4b5b-88bc-81f0c09a9268,"If our experiment had three groups (e.g., placebo, new drug #1, new drug #2), we might want to know whether the mean systolic blood pressure at baseline differed among the three groups? For this use ..................................................................................................................................................",ANOVA,T test,Z test,Chi sq test,A,MCQ,Easy,Medical Statistics,Research & Statistics,en,A - ANOVA is used to compare means among three or more groups,A,True
26fe0be5-aa2d-49d2-aab4-7f7fa1ef594e,Indriyabhigraha is the ……… of mana.,Karma,Guna,Lakshan,All of above,A,MCQ,Medium,Ayurvedic Psychology,Yoga & Psychology,en,"C. Lakshan, as Indriyabhigraha is the",C,False
656f294e-d3d0-40fe-964c-d8b01dedec59,Ushana Sparsh is due to ---------- Dosha dominance,Kapha,Vat,Pitta,None of these,C,MCQ,Easy,Ayurvedic Pharmacology,Dravyaguna & Bhaishajya,en,B. Vat. Ushana Sparsh is due to Vat,B,False
e1c97b02-154e-4c8d-9573-5e032cf6d812,Which of the following is not the method of hastening the removal of absorbed poison from the body?,Peritoneal dialysis,Haemodialysis,Irrigation of bowel,Haemoperfusion,C,MCQ,Medium,Agad Tantra,Agad Tantra & Forensic Medicine,en,A - Peritoneal dialysis is not the method of hastening the,A,False
1d0d5029-6566-4892-935e-bf19370e1a41,‘Doshansh-kalpana’ is comes under the …… samprapti,Samkhya,Pradhan,Vidhi,Vikalap,D,MCQ,Medium,Ayurvedic Pathology,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,Doshansh-kalpana is comes under the Vikalap,D,True
9765eedd-0983-4020-9b94-a05fb97ac6f3,‘Sadyah Pranahar Marma’ is dominated by which of the following Mahabhuta?,Agni,Soma,Vayu,Pruthvi,A,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,"C) Vayu, as the Sadyah Pranahar",C,False
42a508f6-381e-4c4b-8f41-84a563b9b88d,Comparatively anatomy of tooth is well described in,Vagbhata,Sushruta,Charak,Kashyap,B,MCQ,Medium,Anatomy,Sharir (Anatomy & Physiology),en,B. Sushruta. The anatomy of the tooth is well described in,B,True
4ab3ebc5-069f-4ddc-8f62-f1ae75f4d6ef,"Nabhiparivritta is found in ----- disease,",Kaphodar,Pleehodar,Jalodar,Ajatodar,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A 8/10 Nabhiparivritta is found in K,A,False
2f864452-6763-4867-952e-ccfbe8df29b1,National Family Welfare Programme launched in -------------year in India,1993,1990,1962,1952,D,MCQ,Easy,Public Health,Swasthavritta & Public Health,en,B. 1990. The National Family Welfare Programme was launched in,B,False
5e8b74b3-19f6-40a4-83d8-0e0e9d6de89f,Main chikitsa of Ardit is.........,Nasya,Vaman,Virechan,Raktamokshana,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Virechan. Main chikitsa of Ardit is,C,False
bdfcef56-2e69-4b9c-aaae-1791bc3f3005,"In atisār with excess fluid and abundant stool discharge, which kriyā should be primarily?",Langhana,Vamana,Sthambhana,Pachana,B,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"C) Sthambhana, as the primary kriyā for",C,False
c36d121e-e8d6-451c-aa7c-4e90e70c5e58,Jarayu dosha garbha-vyapad is described by _________.,Charak samhita,Sushrut samhita,Ashtang hruday,Sharangdhar samhita,D,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,D) Sharangdhar samhita. Jarayu dosha,D,True
536e53b9-0575-418a-bb14-4e83f3bd4c65,"Types of Shwas Vyadhi according to Madhavnidan are,",3,4,5,6,C,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. 4, 5, 6, 7,",B,False
b4bef319-a954-47e5-b22c-8330bad12b4b,“Sukhandi” is another name of disease.,Ahiputan,Kukunaka,Balshosha,Gudapaka,A,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,"B) Kukunaka, Sukhandi is another name of disease",B,False
1e8eaf8e-2934-41cb-8ef5-cf00f07ad465,Balashosha is mentioned in following samhita –,Ashtanga Hrudaya,Ashtanga Sangraha,Both,Kashyapa samhita,C,MCQ,Easy,Dravyaguna,Dravyaguna & Bhaishajya,en,D) Kashyapa samhita. Balashosha is mentioned,D,False
04d257ac-9fa1-4459-a2c1-b7073f82fa0a,According to Yogratnakar and Bhavmishra…….. is the cause of Kalatit prasav,Kaphadosha,Mrutgarbha,Mudhgarbha,Prasav-marg sankoch,D,MCQ,Medium,Ayurvedic Gynecology and Obstetrics,Stri Roga & Prasuti Tantra (Gynecology & Obstetrics),en,B) Mrutgarbha,B,False
a33b8e2f-603d-4f31-99b3-fe0b3388d2ab,"When milk is taken as an ingredient in preparation of siddhasneha kalpana, the ratio of Kalka Dravya : Sneha : Drava Dravya is",1:04:16,1:04:04,1:06:24,1:08:32,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,B. 1:04:04. The ratio of Kalka,B,False
18acb0d8-46e3-4d3e-9c19-3e45f2aa46fe,Raktagulma develops only in ______.,Rajaswala,Adhirudha,Vrudhha,Bala,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"A. Rajaswala, Raktagulma develops only in Raj",A,True
baf4752a-62fc-45c7-a960-ca2d93abba96,A Bilurubin level of manifests as clinical jaundice in neonates.,More than 5 mg/dl,More than 10 mg/dl,More than 15 mg/dl,More than 20 mg/dl,B,MCQ,Easy,Kaumarbhritya,Kaumarbhritya & Pediatrics,en,B. More than 10 mg/dl. Bilirubin levels,B,True
f0ba6ba4-48ba-4be8-98d0-d9c3c87b8701,Bhayaj and shokaj are type of ..........,Atisar,Aamvat,Vatarakta,Udar,A,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,A) Atisar. Bhayaj and shokaj are type,A,True
89555ed6-8ba0-4da8-b46d-c5ac05d6eb5a,Which Kalpa contains Kajjali as an ingredient.,Suvarnamalini Vasan,Laghumalini vasant,Apurvamalinivasant,Shwasakuthara rasa,D,MCQ,Medium,Rasashastra,Dravyaguna & Bhaishajya,en,C) Apurvamalinivasant. Kajjali is a,C,False
da07325b-d97f-432c-97a7-0d667aa7132d,Samudga sandhi are present in following region except,Guda,Nitamba,Greeva,Bhaga,C,MCQ,Medium,Ayurvedic Anatomy,Sharir (Anatomy & Physiology),en,C) Greeva (Neck) region. Samudga sandhi,C,True
468f2cf1-cb00-400a-b28f-5c1f646a9209,"The study of Guna, ViryaVipaka, Type of action Shodha, Shaman, Anupana in Ayurveda, are the components of -------------- research type.",Epidemiological,Drug,Observational,Survey study,B,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"B. Drug - The study of Guna, ViryaVipaka",B,True
0ef7928a-97bf-40b0-a257-161745367952,‘DahaTodvatiTamra’ is the symptom of which disease?,Arjun,Lagan,Anjannamika,Arshovartma,C,MCQ,Hard,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Anjannamika. The term 'DahaTod,C,True
ddbff670-a704-4421-bf19-11e6c31714ea,According to Charaka samhita there are ....................................... doshas of Shukra,8,6,7,10,D,MCQ,Easy,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,"B. 6, 3, 3, 3,",B,False
de733783-5d63-478d-b6d6-eca110b02b52,‘Mahamohi’ is the paryaya of ...,Dhattur,Guggul,Yavani,Shati,A,MCQ,Easy,Dravyaguna Vigyan,Dravyaguna & Bhaishajya,en,"C) Yavani, Dhattur, Guggul, Sh",C,False
418a08b9-3888-4b79-9d69-826617741ca2,……. is the SamyakLaxana of Nasya.,Shirogaurav,SukhSwapnaPrabodhan,Kaphapraseka,Srotorodh,B,MCQ,Easy,Panchakarma,Panchakarma & Rasayana,en,B) SukhSwapnaPrabodhan. Nasya is,B,True
a954d964-5dd8-4065-a92f-08976e37f499,Dhairya is function of ..... Dhatu,Rasa,Rakta,Mamsa,Shukra,D,MCQ,Medium,Saptadhatus,Samhita & Siddhanta (Fundamentals),en,"D) Shukra, Dhairya is function of Shukra",D,True
0258494d-5eeb-4e00-9784-3ff9147f1bd1,Peritonsillar abscess is known as .......................,Tonsilitis,Adenoids,Quinsy,Valleculae,C,MCQ,Easy,Netraroga,"Shalakya Tantra (ENT, Eye, Dentistry)",en,C. Quinsy. Peritonsillar abscess is known,C,True
9ec840dd-9018-40ef-9394-9841f9fa2a5f,"As Stated in Charak samhita, in Mamsa Varga with the help of ----- Anukta Praani Mamsa is
understood.",Chara (walking activity,Samyoga,Sanskaara,Varga,A,MCQ,Medium,Dravyaguna,Dravyaguna & Bhaishajya,en,"B) Samyoga, Anukta Praani Mamsa is",B,False
2ce88c3c-5282-4c71-ad37-40e21a11578d,31. ‘Suktapakam kharangata’ is symptom of which one of the following:,Agnimandya,Pravahika,Vatika Grahṇi,Sannipatika Grahṇi,C,MCQ,Medium,Kayachikitsa,Kayachikitsa (General Medicine & Internal Medicine in Ayurveda),en,C) Vatika Grahṇi. The term 'S,C,True
